시도,시군구,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
부산,남구,차량단독,기타,기타,14,0,4,8,2
부산,북구,차대사람,횡단중,횡단중,81,2,43,41,0
부산,북구,차대사람,차도통행중,차도통행중,11,0,4,8,0
부산,북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,4,5,0
부산,북구,차대사람,보도통행중,보도통행중,5,0,2,3,0
부산,북구,차대사람,기타,기타,95,2,39,52,8
부산,북구,차대차,정면충돌,정면충돌,15,0,7,18,0
부산,북구,차대차,측면충돌,측면충돌,132,3,45,140,9
부산,북구,차대차,후진중충돌,후진중충돌,9,0,0,9,0
부산,북구,차대차,추돌,추돌,69,1,19,95,7
부산,북구,차대차,기타,기타,251,0,86,265,36
부산,북구,차량단독,전복,전복,1,1,0,0,1
부산,북구,차량단독,공작물충돌,공작물충돌,9,0,5,3,4
부산,북구,차량단독,기타,기타,15,1,6,8,1
부산,해운대구,차대사람,횡단중,횡단중,117,2,77,40,6
부산,해운대구,차대사람,차도통행중,차도통행중,21,0,15,4,2
부산,해운대구,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,4,6,1
부산,해운대구,차대사람,보도통행중,보도통행중,18,1,9,10,1
부산,해운대구,차대사람,기타,기타,111,5,47,51,12
부산,해운대구,차대차,정면충돌,정면충돌,20,0,8,18,2
부산,해운대구,차대차,측면충돌,측면충돌,404,3,108,406,74
부산,해운대구,차대차,후진중충돌,후진중충돌,15,0,1,15,5
부산,해운대구,차대차,추돌,추돌,154,0,42,179,32
부산,해운대구,차대차,기타,기타,159,1,42,155,23
부산,해운대구,차량단독,전도,전도,4,1,0,1,2
부산,해운대구,차량단독,전복,전복,2,1,1,1,0
부산,해운대구,차량단독,공작물충돌,공작물충돌,11,2,0,5,5
부산,해운대구,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,0,1
부산,해운대구,차량단독,기타,기타,16,0,7,5,4
부산,사하구,차대사람,횡단중,횡단중,100,6,52,49,0
부산,사하구,차대사람,차도통행중,차도통행중,24,0,11,12,1
부산,사하구,차대사람,길가장자리구역통행중,길가장자리구역통행중,12,0,2,8,2
부산,사하구,차대사람,보도통행중,보도통행중,13,0,5,8,0
부산,사하구,차대사람,기타,기타,130,3,51,69,9
부산,사하구,차대차,정면충돌,정면충돌,9,0,8,8,1
부산,사하구,차대차,측면충돌,측면충돌,286,1,80,286,32
부산,사하구,차대차,후진중충돌,후진중충돌,7,0,0,10,0
부산,사하구,차대차,추돌,추돌,146,0,51,207,35
부산,사하구,차대차,기타,기타,354,0,131,327,42
부산,사하구,차량단독,전도,전도,3,1,0,0,2
부산,사하구,차량단독,전복,전복,1,0,0,1,0
부산,사하구,차량단독,공작물충돌,공작물충돌,8,0,5,5,2
부산,사하구,차량단독,기타,기타,17,1,6,7,4
부산,금정구,차대사람,횡단중,횡단중,92,3,40,43,9
부산,금정구,차대사람,차도통행중,차도통행중,14,0,8,6,1
부산,금정구,차대사람,길가장자리구역통행중,길가장자리구역통행중,15,0,6,7,2
부산,금정구,차대사람,보도통행중,보도통행중,7,0,2,4,1
부산,금정구,차대사람,기타,기타,125,2,37,63,28
부산,금정구,차대차,정면충돌,정면충돌,10,0,5,10,0
부산,금정구,차대차,측면충돌,측면충돌,222,0,68,233,25
부산,금정구,차대차,후진중충돌,후진중충돌,10,0,1,13,0
부산,금정구,차대차,추돌,추돌,114,0,33,164,15
부산,금정구,차대차,기타,기타,169,0,47,163,23
부산,금정구,차량단독,전도,전도,3,0,1,0,3
부산,금정구,차량단독,공작물충돌,공작물충돌,8,1,2,2,3
부산,금정구,차량단독,도로이탈,도로이탈 추락,1,0,1,0,1
부산,금정구,차량단독,기타,기타,11,0,4,5,3
부산,강서구,차대사람,횡단중,횡단중,21,0,13,9,0
부산,강서구,차대사람,차도통행중,차도통행중,6,0,3,3,0
부산,강서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,1,0,1,0,0
부산,강서구,차대사람,보도통행중,보도통행중,7,0,2,5,0
부산,강서구,차대사람,기타,기타,34,1,13,20,0
부산,강서구,차대차,정면충돌,정면충돌,18,0,12,15,0
부산,강서구,차대차,측면충돌,측면충돌,230,2,99,192,13
부산,강서구,차대차,후진중충돌,후진중충돌,8,1,0,8,0
부산,강서구,차대차,추돌,추돌,136,2,51,174,13
부산,강서구,차대차,기타,기타,181,1,64,168,8
부산,강서구,차량단독,전도,전도,3,0,2,0,1
부산,강서구,차량단독,공작물충돌,공작물충돌,11,1,7,6,1
부산,강서구,차량단독,기타,기타,13,0,5,6,2
부산,연제구,차대사람,횡단중,횡단중,90,1,42,46,7
부산,연제구,차대사람,차도통행중,차도통행중,36,0,16,17,3
부산,연제구,차대사람,길가장자리구역통행중,길가장자리구역통행중,16,0,3,11,3
부산,연제구,차대사람,보도통행중,보도통행중,11,0,3,7,1
부산,연제구,차대사람,기타,기타,67,1,18,45,5
부산,연제구,차대차,정면충돌,정면충돌,16,0,9,20,2
부산,연제구,차대차,측면충돌,측면충돌,301,0,96,326,25
부산,연제구,차대차,후진중충돌,후진중충돌,19,0,2,17,2
부산,연제구,차대차,추돌,추돌,143,0,36,184,16
부산,연제구,차대차,기타,기타,145,1,42,136,16
부산,연제구,차량단독,전도,전도,2,0,1,0,1
부산,연제구,차량단독,전복,전복,1,0,1,0,0
부산,연제구,차량단독,공작물충돌,공작물충돌,7,0,5,4,0
부산,연제구,차량단독,기타,기타,14,0,3,9,3
부산,수영구,차대사람,횡단중,횡단중,70,0,35,36,4
부산,수영구,차대사람,차도통행중,차도통행중,21,0,6,14,1
부산,수영구,차대사람,길가장자리구역통행중,길가장자리구역통행중,26,0,6,20,1
부산,수영구,차대사람,보도통행중,보도통행중,9,0,1,5,3
부산,수영구,차대사람,기타,기타,85,2,33,49,6
부산,수영구,차대차,정면충돌,정면충돌,14,0,7,12,1
부산,수영구,차대차,측면충돌,측면충돌,233,0,71,245,35
부산,수영구,차대차,후진중충돌,후진중충돌,6,0,1,6,0
부산,수영구,차대차,추돌,추돌,103,0,22,146,13
부산,수영구,차대차,기타,기타,203,0,50,196,25
부산,수영구,차량단독,공작물충돌,공작물충돌,4,1,1,1,1
부산,수영구,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
부산,수영구,차량단독,기타,기타,16,1,4,8,3
부산,사상구,차대사람,횡단중,횡단중,115,7,60,53,10
부산,사상구,차대사람,차도통행중,차도통행중,23,0,5,14,5
부산,사상구,차대사람,길가장자리구역통행중,길가장자리구역통행중,13,0,6,27,6
부산,사상구,차대사람,보도통행중,보도통행중,15,0,9,5,2
부산,사상구,차대사람,기타,기타,102,2,27,61,17
부산,사상구,차대차,정면충돌,정면충돌,25,0,12,20,4
부산,사상구,차대차,측면충돌,측면충돌,451,2,102,456,109
부산,사상구,차대차,후진중충돌,후진중충돌,4,0,0,4,0
부산,사상구,차대차,추돌,추돌,144,0,40,160,34
부산,사상구,차대차,기타,기타,159,0,35,138,45
부산,사상구,차량단독,전도,전도,2,0,1,1,1
부산,사상구,차량단독,공작물충돌,공작물충돌,10,0,5,4,3
부산,사상구,차량단독,기타,기타,37,2,9,21,17
부산,기장군,차대사람,횡단중,횡단중,54,2,22,37,2
부산,기장군,차대사람,차도통행중,차도통행중,10,0,5,5,1
부산,기장군,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,5,0
부산,기장군,차대사람,보도통행중,보도통행중,6,2,5,1,0
부산,기장군,차대사람,기타,기타,40,1,19,23,1
부산,기장군,차대차,정면충돌,정면충돌,16,0,4,20,2
부산,기장군,차대차,측면충돌,측면충돌,177,2,50,229,17
부산,기장군,차대차,후진중충돌,후진중충돌,4,0,0,6,1
부산,기장군,차대차,추돌,추돌,95,1,26,158,4
부산,기장군,차대차,기타,기타,81,0,18,98,18
부산,기장군,차량단독,공작물충돌,공작물충돌,11,1,12,6,3
부산,기장군,차량단독,도로이탈,도로이탈 추락,1,1,1,0,0
부산,기장군,차량단독,도로이탈,도로이탈 기타,1,0,0,0,1
부산,기장군,차량단독,기타,기타,3,0,1,1,3
경기,수원시,차대사람,횡단중,횡단중,356,11,157,190,15
경기,수원시,차대사람,차도통행중,차도통행중,73,1,16,53,6
경기,수원시,차대사람,길가장자리구역통행중,길가장자리구역통행중,35,0,6,27,3
경기,수원시,차대사람,보도통행중,보도통행중,39,0,12,26,2
경기,수원시,차대사람,기타,기타,510,4,133,335,57
경기,수원시,차대차,정면충돌,정면충돌,84,0,29,85,14
경기,수원시,차대차,측면충돌,측면충돌,1431,4,326,1606,217
경기,수원시,차대차,후진중충돌,후진중충돌,78,0,6,105,6
경기,수원시,차대차,추돌,추돌,798,3,151,1214,114
경기,수원시,차대차,기타,기타,1360,4,288,1479,191
경기,수원시,차량단독,전도,전도,13,1,4,5,4
경기,수원시,차량단독,전복,전복,1,0,0,0,1
경기,수원시,차량단독,공작물충돌,공작물충돌,19,0,7,13,8
경기,수원시,차량단독,도로이탈,도로이탈 기타,2,0,0,2,0
경기,수원시,차량단독,기타,기타,121,3,37,76,18
경기,성남시,차대사람,횡단중,횡단중,240,14,111,120,15
경기,성남시,차대사람,차도통행중,차도통행중,46,3,19,19,6
경기,성남시,차대사람,길가장자리구역통행중,길가장자리구역통행중,48,0,10,35,3
경기,성남시,차대사람,보도통행중,보도통행중,40,0,16,23,4
경기,성남시,차대사람,기타,기타,420,3,146,256,39
경기,성남시,차대차,정면충돌,정면충돌,84,2,51,70,15
경기,성남시,차대차,측면충돌,측면충돌,1002,4,259,1199,153
경기,성남시,차대차,후진중충돌,후진중충돌,26,0,2,29,3
경기,성남시,차대차,추돌,추돌,671,4,232,964,178
경기,성남시,차대차,기타,기타,1045,3,276,1121,155
경기,성남시,차량단독,전도,전도,7,0,2,4,1
경기,성남시,차량단독,전복,전복,1,0,0,0,2
경기,성남시,차량단독,공작물충돌,공작물충돌,21,3,8,28,8
경기,성남시,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,1,0,0
경기,성남시,차량단독,도로이탈,도로이탈 추락,3,0,1,0,2
경기,성남시,차량단독,기타,기타,146,3,60,87,12
경기,의정부시,차대사람,횡단중,횡단중,184,10,73,94,13
경기,의정부시,차대사람,차도통행중,차도통행중,38,0,17,18,5
경기,의정부시,차대사람,길가장자리구역통행중,길가장자리구역통행중,43,0,9,31,4
경기,의정부시,차대사람,보도통행중,보도통행중,18,0,6,12,1
경기,의정부시,차대사람,기타,기타,150,3,36,98,15
경기,의정부시,차대차,정면충돌,정면충돌,82,1,54,82,22
경기,의정부시,차대차,측면충돌,측면충돌,610,0,128,685,96
경기,의정부시,차대차,후진중충돌,후진중충돌,33,0,1,39,4
경기,의정부시,차대차,추돌,추돌,283,2,60,416,85
경기,의정부시,차대차,기타,기타,201,0,47,202,42
경기,의정부시,차량단독,공작물충돌,공작물충돌,11,1,2,9,1
경기,의정부시,차량단독,기타,기타,51,0,15,34,6
경기,안양시,차대사람,횡단중,횡단중,132,3,71,64,3
경기,안양시,차대사람,차도통행중,차도통행중,54,1,23,30,2
경기,안양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,7,10,0
경기,안양시,차대사람,보도통행중,보도통행중,20,0,6,13,1
경기,안양시,차대사람,기타,기타,120,4,43,72,9
경기,안양시,차대차,정면충돌,정면충돌,44,3,25,42,7
경기,안양시,차대차,측면충돌,측면충돌,721,2,196,894,63
경기,안양시,차대차,후진중충돌,후진중충돌,34,0,3,33,1
경기,안양시,차대차,추돌,추돌,250,5,52,363,27
경기,안양시,차대차,기타,기타,153,0,39,137,16
경기,안양시,차량단독,전도,전도,15,1,7,2,6
경기,안양시,차량단독,전복,전복,1,0,0,1,0
경기,안양시,차량단독,공작물충돌,공작물충돌,5,1,1,13,18
경기,안양시,차량단독,기타,기타,56,0,21,37,8
경기,부천시,차대사람,횡단중,횡단중,317,4,132,177,20
경기,부천시,차대사람,차도통행중,차도통행중,69,2,16,45,7
경기,부천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,42,0,13,28,2
경기,부천시,차대사람,보도통행중,보도통행중,32,0,6,25,2
경기,부천시,차대사람,기타,기타,431,3,133,277,38
경기,부천시,차대차,정면충돌,정면충돌,90,2,43,102,6
경기,부천시,차대차,측면충돌,측면충돌,1204,7,264,1443,138
경기,부천시,차대차,후진중충돌,후진중충돌,37,0,2,54,2
경기,부천시,차대차,추돌,추돌,415,2,85,571,30
경기,부천시,차대차,기타,기타,873,1,192,1009,81
경기,부천시,차량단독,전도,전도,4,0,1,1,2
경기,부천시,차량단독,공작물충돌,공작물충돌,17,0,7,14,1
경기,부천시,차량단독,기타,기타,136,2,35,91,13
경기,안산시,차대사람,횡단중,횡단중,242,6,112,124,12
경기,안산시,차대사람,차도통행중,차도통행중,85,1,22,57,10
경기,안산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,28,0,4,22,2
경기,안산시,차대사람,보도통행중,보도통행중,37,0,17,26,5
경기,안산시,차대사람,기타,기타,261,2,100,146,18
경기,안산시,차대차,정면충돌,정면충돌,164,2,74,166,25
경기,안산시,차대차,측면충돌,측면충돌,1295,5,342,1674,108
경기,안산시,차대차,후진중충돌,후진중충돌,67,0,7,87,2
경기,안산시,차대차,추돌,추돌,508,5,118,795,48
경기,안산시,차대차,기타,기타,1153,3,277,1318,61
경기,안산시,차량단독,전도,전도,7,0,2,2,4
경기,안산시,차량단독,전복,전복,1,0,0,1,0
경기,안산시,차량단독,공작물충돌,공작물충돌,48,2,19,36,21
경기,안산시,차량단독,도로이탈,도로이탈 추락,3,0,1,2,0
경기,안산시,차량단독,도로이탈,도로이탈 기타,2,0,1,1,0
경기,안산시,차량단독,기타,기타,64,1,15,48,10
경기,평택시,차대사람,횡단중,횡단중,171,4,77,94,13
경기,평택시,차대사람,차도통행중,차도통행중,69,1,32,33,3
경기,평택시,차대사람,길가장자리구역통행중,길가장자리구역통행중,10,0,1,8,1
경기,평택시,차대사람,보도통행중,보도통행중,13,1,6,4,3
경기,평택시,차대사람,기타,기타,290,9,90,174,37
경기,평택시,차대차,정면충돌,정면충돌,126,10,51,158,15
경기,평택시,차대차,측면충돌,측면충돌,1095,7,290,1368,216
경기,평택시,차대차,후진중충돌,후진중충돌,57,0,5,75,4
경기,평택시,차대차,추돌,추돌,657,8,170,1023,153
경기,평택시,차대차,기타,기타,908,2,227,1049,191
경기,평택시,차량단독,전도,전도,17,1,10,3,5
경기,평택시,차량단독,전복,전복,2,1,0,0,1
경기,평택시,차량단독,공작물충돌,공작물충돌,65,5,20,34,27
경기,평택시,차량단독,도로이탈,도로이탈 추락,5,1,2,1,2
경기,평택시,차량단독,도로이탈,도로이탈 기타,2,0,1,0,1
경기,평택시,차량단독,기타,기타,40,1,11,22,19
경기,광명시,차대사람,횡단중,횡단중,86,2,46,31,13
경기,광명시,차대사람,차도통행중,차도통행중,34,0,9,18,7
경기,광명시,차대사람,길가장자리구역통행중,길가장자리구역통행중,18,0,2,12,5
경기,광명시,차대사람,보도통행중,보도통행중,14,0,3,9,4
경기,광명시,차대사람,기타,기타,79,2,24,42,19
경기,광명시,차대차,정면충돌,정면충돌,23,0,4,22,6
경기,광명시,차대차,측면충돌,측면충돌,459,1,117,411,138
경기,광명시,차대차,후진중충돌,후진중충돌,13,0,3,10,4
경기,광명시,차대차,추돌,추돌,137,1,27,177,71
