시도,시군구,시간대,사고건수,사망자수,중상자수,경상자수,부상신고자수
광주,남구,00시-02시,29,0,7,39,1
광주,남구,02시-04시,21,0,4,29,1
광주,남구,04시-06시,25,0,9,23,6
광주,남구,06시-08시,39,0,13,51,2
광주,남구,08시-10시,107,2,15,145,3
광주,남구,10시-12시,77,1,18,73,3
광주,남구,12시-14시,99,1,17,132,6
광주,남구,14시-16시,104,0,12,132,7
광주,남구,16시-18시,123,1,25,169,4
광주,남구,18시-20시,133,0,22,174,1
광주,남구,20시-22시,96,1,12,132,8
광주,남구,22시-24시,47,0,9,62,4
대전,동구,00시-02시,52,1,8,87,6
대전,동구,02시-04시,28,1,8,37,2
대전,동구,04시-06시,31,1,8,32,0
대전,동구,06시-08시,70,1,16,74,1
대전,동구,08시-10시,150,0,30,167,1
대전,동구,10시-12시,141,1,32,167,3
대전,동구,12시-14시,144,2,38,172,3
대전,동구,14시-16시,185,1,47,244,4
대전,동구,16시-18시,184,1,43,251,7
대전,동구,18시-20시,217,0,48,261,11
대전,동구,20시-22시,128,3,26,168,4
대전,동구,22시-24시,100,2,28,122,6
대전,중구,00시-02시,62,0,20,87,2
대전,중구,02시-04시,36,1,9,48,5
대전,중구,04시-06시,33,1,7,37,0
대전,중구,06시-08시,61,0,30,65,2
대전,중구,08시-10시,132,2,31,148,9
대전,중구,10시-12시,118,2,30,123,7
대전,중구,12시-14시,132,0,39,160,9
대전,중구,14시-16시,163,1,50,185,9
대전,중구,16시-18시,161,2,44,174,13
대전,중구,18시-20시,222,1,65,265,17
대전,중구,20시-22시,144,2,32,174,10
대전,중구,22시-24시,84,0,20,88,8
대전,서구,00시-02시,167,1,51,220,11
대전,서구,02시-04시,103,1,18,136,14
대전,서구,04시-06시,89,4,28,89,8
대전,서구,06시-08시,119,2,23,120,4
대전,서구,08시-10시,254,0,49,311,15
대전,서구,10시-12시,227,2,59,267,11
대전,서구,12시-14시,256,0,58,323,25
대전,서구,14시-16시,258,1,55,339,10
대전,서구,16시-18시,308,4,57,405,28
대전,서구,18시-20시,409,4,95,470,25
대전,서구,20시-22시,285,4,61,374,25
대전,서구,22시-24시,202,0,45,255,12
대전,유성구,00시-02시,91,0,34,111,5
대전,유성구,02시-04시,44,0,8,47,2
대전,유성구,04시-06시,40,2,12,45,4
대전,유성구,06시-08시,112,2,32,102,6
대전,유성구,08시-10시,202,2,41,250,18
대전,유성구,10시-12시,172,1,34,207,25
대전,유성구,12시-14시,229,1,51,295,30
대전,유성구,14시-16시,199,0,35,261,18
대전,유성구,16시-18시,275,0,69,326,28
대전,유성구,18시-20시,289,0,68,375,37
대전,유성구,20시-22시,211,3,46,249,19
대전,유성구,22시-24시,163,3,34,217,20
대전,대덕구,00시-02시,40,1,7,57,2
대전,대덕구,02시-04시,11,0,1,14,1
대전,대덕구,04시-06시,29,0,10,32,1
대전,대덕구,06시-08시,63,3,21,62,2
대전,대덕구,08시-10시,91,0,26,86,6
대전,대덕구,10시-12시,81,1,17,98,7
대전,대덕구,12시-14시,88,1,21,102,4
대전,대덕구,14시-16시,93,0,17,107,6
대전,대덕구,16시-18시,113,1,27,137,6
대전,대덕구,18시-20시,117,1,25,120,6
대전,대덕구,20시-22시,63,3,17,71,2
대전,대덕구,22시-24시,66,3,22,67,1
울산,중구,00시-02시,25,1,7,25,1
울산,중구,02시-04시,22,0,11,19,4
울산,중구,04시-06시,13,0,5,11,2
울산,중구,06시-08시,46,2,17,35,8
울산,중구,08시-10시,84,1,28,98,17
울산,중구,10시-12시,71,0,22,78,9
울산,중구,12시-14시,62,0,18,62,12
울산,중구,14시-16시,93,1,27,99,10
울산,중구,16시-18시,81,0,34,66,10
울산,중구,18시-20시,97,0,27,85,16
울산,중구,20시-22시,83,0,26,82,7
울산,중구,22시-24시,60,0,30,62,6
울산,남구,00시-02시,91,3,34,70,12
울산,남구,02시-04시,42,0,26,45,2
울산,남구,04시-06시,43,0,18,40,2
울산,남구,06시-08시,93,2,32,75,7
울산,남구,08시-10시,131,0,39,121,10
울산,남구,10시-12시,118,0,49,110,12
울산,남구,12시-14시,139,0,47,128,21
울산,남구,14시-16시,123,0,46,117,8
울산,남구,16시-18시,156,1,41,153,12
울산,남구,18시-20시,180,0,54,182,18
울산,남구,20시-22시,136,0,54,125,10
울산,남구,22시-24시,131,3,51,133,21
울산,동구,00시-02시,25,0,11,24,1
울산,동구,02시-04시,14,0,3,16,0
울산,동구,04시-06시,6,0,1,6,0
울산,동구,06시-08시,84,0,27,67,0
울산,동구,08시-10시,46,0,19,34,5
울산,동구,10시-12시,48,0,13,43,1
울산,동구,12시-14시,51,0,12,50,3
울산,동구,14시-16시,54,0,14,52,3
울산,동구,16시-18시,90,0,35,99,2
울산,동구,18시-20시,108,1,33,105,0
울산,동구,20시-22시,64,0,32,57,2
울산,동구,22시-24시,38,0,11,35,1
울산,북구,00시-02시,43,0,14,42,7
울산,북구,02시-04시,18,3,15,12,4
울산,북구,04시-06시,20,1,13,9,3
울산,북구,06시-08시,61,0,27,100,7
울산,북구,08시-10시,58,1,26,60,10
울산,북구,10시-12시,49,1,18,63,7
울산,북구,12시-14시,53,2,25,57,7
울산,북구,14시-16시,84,0,30,83,11
울산,북구,16시-18시,85,1,29,76,10
울산,북구,18시-20시,91,0,45,78,14
울산,북구,20시-22시,73,2,24,75,12
울산,북구,22시-24시,58,2,16,76,5
울산,울주군,00시-02시,26,3,10,20,4
울산,울주군,02시-04시,14,0,3,18,4
울산,울주군,04시-06시,28,2,15,17,3
울산,울주군,06시-08시,79,5,37,66,2
울산,울주군,08시-10시,91,1,29,89,11
울산,울주군,10시-12시,98,6,45,96,12
울산,울주군,12시-14시,90,2,41,107,18
울산,울주군,14시-16시,116,1,35,126,22
울산,울주군,16시-18시,118,3,52,115,14
울산,울주군,18시-20시,133,1,52,136,14
울산,울주군,20시-22시,66,2,16,62,9
울산,울주군,22시-24시,47,1,15,47,11
세종,세종시,00시-02시,27,0,10,26,1
세종,세종시,02시-04시,21,0,11,16,0
세종,세종시,04시-06시,26,1,10,19,2
세종,세종시,06시-08시,52,3,18,53,2
세종,세종시,08시-10시,115,3,52,121,1
세종,세종시,10시-12시,85,2,36,75,1
세종,세종시,12시-14시,84,1,30,85,1
세종,세종시,14시-16시,102,1,39,101,4
세종,세종시,16시-18시,118,0,56,107,3
세종,세종시,18시-20시,136,0,58,138,7
세종,세종시,20시-22시,90,3,32,79,3
세종,세종시,22시-24시,66,1,30,73,1
